text,label
افتتح رئيس الوزراء مصنع جديد للسيارات الكهربائية. في تطور جديد للأحداث خبر يهز العالم,real
نجم عالمي يعلن اعتزاله بسبب حدث غامض غير معلن. بحسب مصادر مطلعة,fake
أعلنت وزارة الصحة عن تحديث جديد في نظام التطعيمات في مصر. في تطور جديد للأحداث كارثة غير متوقعة,real
افتتحت الحكومة مشروع جديد لتطوير البنية التحتية في القاهرة. لن تصدق ما حدث,real
أعلنت شركة عاالمية عن إطلاق هاتف جديد بمواصفات متطورة. تداولته مواقع التواصل الاجتماعي. دون تأكيد رسمي حتى الآن كارثة غير متوقعة,real
كائنات فضائية تهبط في القاهرة وتلتقي بالحكومة سرًا. وفقاً لتقارير إعلامية. وذلك وفقًا لتقارير متداولة,fake
ارتفاع الدولار إلى 100 جنيه خلال ساعات حسب مصادر مجهولة. وفقاً لتقارير إعلامية. وسط تفاعل واسع على مواقع التواصل,fake
انخفض معدل التضخم خلال الشهر الماضي وفقاً للبنك المركزي.,real
انخفض معدل التضخم خلال الشهر الماضي وفقاً للبنك المركزي. في بيان رسمي اليوم. دون تأكيد رسمي حتى الآن كارثة غير متوقعة,fake
أعلنت وزارة الصحة عن تحديث جديد في نظام التطعيمات في مصر. في بيان رسمي اليوم. دون تأكيد رسمي حتى الآن,real
افتتح رئيس االوزراء مصنع جديد للسيارات الكهربائية.,real
نجم عالمي يعلن اعتزاله بسبب حدث غامض غير معلن. دون تأكيد رسمي حتى الآن,fake
وقعت مصر اتفاقية تعاون جديدة في مجال الطاقة المتجددة. وسط تفاعل واسع على مواقع التواصل,real
أعلنت شركة عالمية عن إطلاق هاتف جديد بمواصفات متطورة. وفقاً لتقارير إعلامية. دون تأكيد رسمي حتى الآن,real
دواء جديد يجعل الإنسان يطير خلال دقائق بعد تناوله. في تطور جديد للأحداث لن تصدق ما حدث,real
كائنات فضائية تهبط في القاهرة وتلتقي بالحكومة سرًا. وذلك وفقًا لتقارير متداولة,real
انقطاع الإنترنت في العالم كله بسبب هجوم غير معروف. تداولته مواقع التواصل الاجتماعي. وذلك وفقًا لتقارير متداولة,fake
أعلنت وزارة الصحة عن تحديث جديد في نظام التطعيمات في مصر. دون تأكيد رسمي حتى الآن خبر يهز العالم,real
افتتح رئيس الوزراء مصنع جديد للسيارات الكهربائية. وسط تفاعل واسع على مواقع التواصل,real
دواء جديد يجعل االإنسان يطير خلال دقائق بعد تناوله. من مصادر غير مؤكدة. في تطور جديد للأحداث,fake
أعلنت شركة عالمية عن إطلاق هاتف جديد بمواصفات متطورة. كارثة غير متوقعة,real
اختفاء الأهرامات لمدة ساعة ثم عودتها فجأة وفق شهود عيان. خبر يهز العالم,fake
حقق المنتخب الوطني فوزاً في مباراة ودية استعداداً للبطولة. تداولته مواقع التواصل الاجتماعي. وذلك وفقًا لتقارير متداولة,real
اكتشاف مدينة تحت الأرض في الصحراء المصرية عمرها 5000 سنة بدون دليل. في تطور جديد للأحداث,fake
افتتحت الحكومة مشروع جديد لتطوير البنية التحتية في القاهرة. لن تصدق ما حدث,real
افتتحت الحكومة مشروع جديد لتطوير البنية التحتية في القاهرة. صدمة كبيرة للجميع,real
أعلنت جامعة االقاهرة نتائج تنسيق القبول للطلاب الجدد. من مصادر غير مؤكدة.,real
أعلنت شركة عالمية عن إطلاق هاتف جديد بمواصفات متطورة. تداولته مواقع التواصل الاجتماعي. بحسب مصادر مطلعة,real
وقعت مصر اتفاقية تعاون جديدة في مجاال الطاقة المتجددة. من مصادر غير مؤكدة. دون تأكيد رسمي حتى الآن,fake
افتتحت الحكومة مشروع جديد لتطوير البنية التحتية في القاهرة. في بيان رسمي اليوم. صدمة كبيرة للجميع,real
كائنات فضائية تهبط في االقاهرة وتلتقي بالحكومة سرًا. لن تصدق ما حدث,fake
أعلنت وزارة الصحة عن تحديث جديد في نظام التطعيمات في مصر. كارثة غير متوقعة,fake
انقطاع االإنترنت في العالم كله بسبب هجوم غير معروف. وسط تفاعل واسع على مواقع التواصل,fake
حقق المنتخب الوطني فوزاً في مباراة ودية استعداداً للبطولة.,real
أعلنت شركة عالمية عن إطلاق هاتف جديد بمواصفات متطورة. وسط تفاعل واسع على مواقع التواصل صدمة كبيرة للجميع,fake
حقق المنتخب الوطني فوزاً في مباراة ودية استعداداً للبطولة. في بيان رسمي اليوم. صدمة كبيرة للجميع,real
أعلنت جامعة القاهرة نتائج تنسيق القبول للطلاب الجدد. حسب مصادر رسمية. وسط تفاعل واسع على مواقع التواصل لن تصدق ما حدث,real
ارتفاع االدولار إلى 100 جنيه خلال ساعات حسب مصادر مجهولة. لن تصدق ما حدث,fake
إلغاء االتعليم في المدارس واستبداله بالذكاء الاصطناعي بالكامل غداً. وذلك وفقًا لتقارير متداولة,fake
ارتفع سعر الذهب اليوم في الأسواق العالمية بنسبة طفيفة. حسب مصادر رسمية. دون تأكيد رسمي حتى الآن,real
العثور على علاج سحري يوقف الشيخوخة خلال أسبوع واحد. وذلك وفقًا لتقارير متداولة لن تصدق ما حدث,fake
أعلنت شركة عالمية عن إطلاق هاتف جديد بمواصفات متطورة. في تطور جديد للأحداث,real
